title,artist,duration_ms,duration_min,url
Teri Yaadan [Official Audio],Pav Dharia,237266,3.95,https://soundcloud.com/pavdharia/teriyaadan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tere Layi - Babbal Rai,Babbal Rai,306130,5.1,https://soundcloud.com/babbalrai/tere-layi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zindagi_Akhil_-_%5BSlowed_and_Reverb%5D_Punjabi_Lofi_Song___Chill_with_Beats___Textaudio,HARIS مرزا,294348,4.91,https://soundcloud.com/theycall-meking-240531814/zindagi_akhil?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kash Aap Hamare Hote Hindi Sad Song,Shanayaax,339100,5.65,https://soundcloud.com/itzshanaya/kash-aap-hamare-hote-hindi-sad-song?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
MoosaMashup_2023 Tribute_To_Sidhu_Moosewala_Legend_UPLOADED BY 🥀عادیـــــــــــــﮩ🍁ïīᗡɐꪖ,𝔸αℤ𝔞ℝ ε 𝓲𝐬𝔥𝐐 آزارِ عشق π¡π,553456,9.22,https://soundcloud.com/aadii-khan/moosamashup?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mi Amor ( Slowed + Reverb) SHARN | 40K | THE PAUL,taran,241842,4.03,https://soundcloud.com/taran-245422354/mi-amor-slowed-reverb-sharn?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Lemonade - Diljit Dosanjh [Drive Thru],MNŠR ✪,166060,2.77,https://soundcloud.com/mansoor-alam-854460990/diljit-dosanjh-lemonade-drive?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
O Khuda - (Slowed _ Reverb) Armaan Malik,bollywood slowed and reverb,341629,5.69,https://soundcloud.com/himesh-rathod/o-khuda-slowed-reverb-armaan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bheegi Palkon Par Naam Tumhara Hai.,Hassan Nasir,354018,5.9,https://soundcloud.com/hassan-nasir-usmani/bheegi-palkon-par-naam-tumhara-hai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Gum sum gum sum,sobia-emaan,262999,4.38,https://soundcloud.com/sobia-emaan/gum-sum-gum-sum?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Haye Mera Dil - alfaaz,Rick Rai,208091,3.47,https://soundcloud.com/rickyrai11/haye-mera-dil-alfaaz?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tum Hi Ho Female Version(Slowed & Reverbed),Amar Khan,304718,5.08,https://soundcloud.com/user-675258572/tum-hi-ho-female-version?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sanam Re [Slowed & Reverb],Mr. PH Suvo,359158,5.99,https://soundcloud.com/phsuvo/sanam-re-slowed-reverb?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
daddy mummy (slowed n reverb) | bhaag johnny,slowed n reverb station,331624,5.53,https://soundcloud.com/psnrs/dsp-devi-sri-prasad-mm-manasi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tere Bina Lagta Nahin (MusicLlover),Soneya,281550,4.69,https://soundcloud.com/soneya-1/tere-bina-lagta-nahin?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zara Zara Behakta Hai,SHIQQI,298293,4.97,https://soundcloud.com/imshiqqi/zara-zara-behakta-hai-1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Channa Ve Channa Gurshabad,Amrinder Gill,152085,2.53,https://soundcloud.com/amrindergilll/channa-ve-channa-gurshabad?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ijazat Reply Version_320(PaglaSongs).mp3,Raja Yasrab kethwaal,216999,3.62,https://soundcloud.com/raja-yasrab-kethwaal/ijazat-reply-version_320?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kaho Na Kaho - Slowed Down  (edit audio),فاطر حسين,45662,0.76,https://soundcloud.com/taqi-hussain-syed/kaho-na-kaho-slowed-down-edit?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tu Shayar Banaagi | Parry Sidhu | Teri Jagah Shrab Ne Laili | New Punjabi Songs 2021,Avi Gill ✅,202945,3.38,https://soundcloud.com/gillvlogs/teri-jagah-shraab-ne-laili-tu-shayar-banaagi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Oo_kamli_naa_puchdi [slowed+reverb],Miz. J,246988,4.12,https://soundcloud.com/robina-shahid-666137799/oo_kamli_naa_puchdi-slowed?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Oo kamli naa puchdi kendi haa aake naa puchdi slowedreverb,Ahtsham Azhar,247040,4.12,https://soundcloud.com/ahtsham-azhar-589079148/oo-kamli-naa-puchdi-kendi-haa?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Teri_Galliyan_(Slowed_+_Reverb)-_Ankit_Tiwari_,hassukhan32,415687,6.93,https://soundcloud.com/hassu-khan-733762904/teri_galliyan-slowed-reverb?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
🤤🥺Ek_Din_Teri_Rahoon_Mein_(Slowed_and_Reverb_🥺💔😔,Itx_Muheez,360568,6.01,https://soundcloud.com/sharepullah-alkozai/ek_din_teri_rahoon_mein?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
ʏᴀᴀᴅ ʀᴇʜ ᴊᴀᴛɪ ʜᴀɪ 🖤[Slowed + Reverb],Erica Kamario🐊,551367,9.19,https://soundcloud.com/erica-kamario/slowed-reverb?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Top Flame _ Jerry (Slowed+ Reverb),TXBI,204069,3.4,https://soundcloud.com/mehtab-ali-692545276/top-flame-jerry-slowed-3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Pata Chalega Imran Khan slowed reverb ❤️.mp3,Sheikh Omer,275409,4.59,https://soundcloud.com/sheikhomer16/pata-chalega-imran-khan-slowed?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Al Waqiah - Omar Hisham Al arabi,Sehrish Hasan,1517881,25.3,https://soundcloud.com/sehrish-hasan-2/surah-al-waqiah-new?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Al Baqarah Mishary,humairsoft,7628852,127.15,https://soundcloud.com/user-228549994/surah-al-baqarah-mishary?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Mulk - Mishary Rashid Al Afasy.mp3,ashfarla,536265,8.94,https://soundcloud.com/ashfarla/surah-mulk-mishary-rashid-al?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Ar-Rahman by Sheikh Mishary bin Rashid Alafasy,Nazmus Sadat Shaiekh,679193,11.32,https://soundcloud.com/soothing-quran/surah-ar-rahman-by-sheikh-mishary-bin-rashid-alafasy?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surat Al-Waqa Mishari Alafasy,Mohamed Asif,844957,14.08,https://soundcloud.com/mohamed-asif-17536008/surat-al-waqia-mishari-alafasy?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Salman Al - Utaybi  (One Of My Favorite Qaris SubhanAllah),omerfk,1126243,18.77,https://soundcloud.com/omerfk/salman-al-utaybi-one-of-my-favorite-qaris-subhanallah?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Al Insan - Omar Hisham Al-Arabi,Nazmus Sadat Shaiekh,445560,7.43,https://soundcloud.com/soothing-quran/surah-al-insan-omar-hisham-al-arabi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Al Baqarah FULL-omar hisham al arabi,WAHIDA,8957257,149.29,https://soundcloud.com/hafsi-muhammad/surah-al-baqarah-full-omar?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Surah Al - Furqan (61 - 77)  Sheikh Muhammad Al - Luhaidan (English Urdu Subtitles),Adeel Kashmiri,283428,4.72,https://soundcloud.com/deelashmiri/surah-al-furqan-61-77-sheikh-muhammad-al-luhaidan-english-urdu-subtitles?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
GUJJAR | Tayyab Amin Teja | Seemab Arshad | Latest Punjabi Songs | New Punjabi Songs |,Geet Machine,184660,3.08,https://soundcloud.com/user-89014354/gujjar-tayyab-amin-teja-seemab-arshad-latest-punjabi-songs-new-punjabi-songs?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Goli (HQ Audio) Tayyab Amin Teja I Seemab Arshad | Latest Punjabi Songs 2021| Teja | Geet Mchine |,Geet Machine,226090,3.77,https://soundcloud.com/user-89014354/goli-hq-audio-tayyab-amin-teja-i-seemab-arshad-latest-punjabi-songs-2021-teja-geet-mchine?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Att Bande - Tayyab Amin Teja ft.Zairii,Tayyab Amin Teja  🇵🇰,218253,3.64,https://soundcloud.com/tayyab-amin-85092167/att-bande-tayyab-amin-teja-ft?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Gujran Naal La Yaar Malkoo  Jiya Rao  New Punjab Song Malkoo Studio,Malik Ahsan Raza,310047,5.17,https://soundcloud.com/vj-malik-ahsan/gujran-naal-la-yaar-malkoo?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bodak Yellow,Cardi B,30000,0.5,https://soundcloud.com/iamcardib/bodak-yellow-1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Juju on the beat,Samantha Starks,69230,1.15,https://soundcloud.com/samantha-starks-701095630/juju-on-the-beat?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Rolex---- Ayo & Teo,Hunner,239903,4.0,https://soundcloud.com/hunner21/rollie-ayo-teo?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
OTILIA - Bilionera (radio edit),JHaps Records,185381,3.09,https://soundcloud.com/jhapsrecords/otilia-bilionera-radio-edit?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Oh Nanana - Bonde R300 (DJ CK) Lancamento 2017,Funk 24por48,218299,3.64,https://soundcloud.com/funk24por48original/oh-nanana-bonde-r300-dj-ck-lancamento-2017?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
FEFE (Feat. Nicki Minaj & Murda Beatz),6IX9INE,179477,2.99,https://soundcloud.com/scumgang6ix9ine/fefe-feat-nicki-minaj?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
21 Savage, Offset,691316,11.52,https://soundcloud.com/user-854321244/21-savage-offset-metro-boomin-ric-flair-drip-bass-boosted?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bartier Cardi (feat. 21 Savage),Cardi B,30000,0.5,https://soundcloud.com/iamcardib/bartier-cardi-feat-21-savage-1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Butterfly Effect -- Travis Scott,jcr,188463,3.14,https://soundcloud.com/user881915851/butterfly-effect?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sparkos - Bad Habbits New,Sparkos,132362,2.21,https://soundcloud.com/sparkos-official/sparkos-bad-habbits-new?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Enemy (Arcane / Orchestral Version),mercurialkenny,179043,2.98,https://soundcloud.com/constantinos_plhr/imagine-dragons-enemy-arcane-orchestral-version?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
When I See You Again,Vishav Arora,232693,3.88,https://soundcloud.com/vishav-arora/when-i-see-you-again?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Count My Blessings,ENISA,30000,0.5,https://soundcloud.com/enisanikaj/count-my-blessings?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Medley 3 Sarmad Qadeer Ft. Naseebo Laal,Sarmad Qadeer Official,249388,4.16,https://soundcloud.com/sarmad-qadeer-official/medley-3-sarmad-qadeer-ft-naseebo-laal?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
NASEEBO LAL MEDLEY FULL SONG WITH ZOHAIB ALI AND FARAH LAL 2016,Rameez Anjum,287372,4.79,https://soundcloud.com/rameez-anjum-2/naseebo-lal-medley-full-song-with-zohaib-ali-and-farah-lal-2017?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
KENDE NE NAINA (LYRICAL VIDEO) - NASEEBO LAL.mp3,Aftab Sarwar,378992,6.32,https://soundcloud.com/aftab-sarwar-694246126/kende-ne-naina-lyrical-video-1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kanun Nain Ruwaye Ni,Naseebo Lal,30000,0.5,https://soundcloud.com/naseebolal/kanun-nain-ruwaye-ni?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Naseebo Lal  Gal sun dildara,Nakashesp,360758,6.01,https://soundcloud.com/nakashesp-1/naseebo-lal-gal-sun-dildara?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
ROMANTIC MEDLEY 2 - OFFICIAL VIDEO - SARMAD QADEER & FARHANA MAQSOOD,ZekXhi AhmEd,240713,4.01,https://soundcloud.com/zekxhi-ahmed-1/romantic-medley-2-official-video-sarmad-qadeer-farhana-maqsood?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ae Jo Silli Silli and Narazgi by MixTape,Qadeer,291631,4.86,https://soundcloud.com/aawaraa/ae-jo-silli-silli-and-narazgi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Naseebo Lal Sad Song Kithe La Liya E Dil Ja Ke,Hassan Mehar,431451,7.19,https://soundcloud.com/hassan-mehar-4/naseebo-lal-sad-song-kithe-la-liya-e-dil-ja-ke?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Aey Galli Bewafa Wan Di Farah Lal Latest Saraiki & Punjabi Songs 2019,Basit Ijaz,276924,4.62,https://soundcloud.com/basit-ijaz/aey-galli-bewafa-wan-di-farah-lal-latest-saraiki-punjabi-songs-2019?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Janiya Bewafa Hai Tu,Make Some Noics Music,331629,5.53,https://soundcloud.com/segmenters789-1/janiya-bewafa-hai-tu?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sille Sille Nain,Balraj,30000,0.5,https://soundcloud.com/balraj-music/sille-sille-nain?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Chandni , Bollywood new song 2023 #Heartfelt ♥️,248973,4.15,https://soundcloud.com/sangeen-khan-35626590/chandni-bollywood-new-song?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mahiya Kashmir,Wajahat Ahmed Gujjar,341739,5.7,https://soundcloud.com/user-422309461/mahiya-kashmir?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sangtan_Muka_K_Kya_milai.mp3,$y€d |-|@$$@|\| /\|i,352078,5.87,https://soundcloud.com/syed-hassan-156840417/sangtan_muka_k_kya_milai-mp3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ho_Sohanriyan_(Full_Song_)_Naeem_Hazarvi_|_Official_Video(360p)[ExtAudio],Asad,361822,6.03,https://soundcloud.com/asad-ali-327253821/ho_sohanriyan-full_song?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sadi Yaad   Tahir Nayyar,Enigmatic,563618,9.39,https://soundcloud.com/enigma111/sadi-yaad-tahir-nayyar?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kiya Hai Jo Pyar To Padega Nibhana |Fadia Shaboroz Ali Abbas,Taseer Haider,189336,3.16,https://soundcloud.com/taseer-haider-577093699/kiya-hai-jo-pyar-to-padega?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
MUR VEY DHOLA - YAAR MAWALI - ALLAH KRE SI CHANGIAN,Hamza Dhillow,1276865,21.28,https://soundcloud.com/hamza-irfan-50473329/aud-1637177746137-mp3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Gila Tera Kariye .,Farrukh Ahmed Abbasi,221826,3.7,https://soundcloud.com/wajji-abbasi/gila-tera-kariye?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mere Pind Warga Nai,Gagan Maan 1,221408,3.69,https://soundcloud.com/gagan-maan-2/mere-pind-warga-nai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sain Zahoor Ahmed - Allah Hoo,eMusic,830640,13.84,https://soundcloud.com/emusiconline/sain-zahoor-ahmed-allah-hoo?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
ALLAH HO SAIN ZAHOOR AHMAD   YouTube,efi fani,870350,14.51,https://soundcloud.com/efi-fani/allah-ho-sain-zahoor-ahmad-youtube?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Chalo Koi Gal Nai by Naeem Hazarvi,naveed,607665,10.13,https://soundcloud.com/ndotyot/chalo-koi-gal-nai-naeem?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sonay Di Chori - Wajid Ali Baghdadi And Muskan Ali - Latest Punjabi And Saraiki,hamza malik,383226,6.39,https://soundcloud.com/hamza-malik-72417953/sonay-di-chori-wajid-ali-baghdadi-and-muskan-ali-latest-punjabi-and-saraiki?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bebe Baapu,Kulshan Sandhu,30000,0.5,https://soundcloud.com/kulshansandhu/bebe-baapu?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Janj Tur Pai Wajeyan Naal,Rajpoot,346441,5.77,https://soundcloud.com/user-187754951/janj-tur-pai-wajeyan-naal?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
O Bewafa - Gulaab (Official Video) Latest Punjabi & Saraiki Songs TP Gold.mp3,_talhashahid,312059,5.2,https://soundcloud.com/user-432267347/o-bewafa-gulaab-official-video?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mainu Ishq Da Lagya Rog Ft. Khushali Kumar - Tulsi Kumar | DJMobmix.Com,DjMobmix.Com,222166,3.7,https://soundcloud.com/djmobmixindia/mainu-ishq-da-lagya-rog-ft-khushali-kumar-tulsi-kumar-djmobmix?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Tod Ke Hasti Ho Mera (LYRICS) - B Praak - Latest Sad Hindi Songs 2020,UZAIR,240013,4.0,https://soundcloud.com/uzair_daher/dil-tod-ke-hasti-ho-mera-lyrics-b-praak-latest-sad-hindi-songs-2020?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zindagi Mein Koi Aaye Na Rabba  B Praak  Latest Sad Song 2019  Maahi Queen 2020,MD Rakibul Talukder,277891,4.63,https://soundcloud.com/md-rakibul-talukder/zindagi-mein-koi-aaye-na-rabba-b-praak-latest-sad-song-2019-maahi-queen-2020-01-19-10-06-39-1-800?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Filhaal B Praak,unknown,226978,3.78,https://soundcloud.com/unknownuser10/filhall?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Filhaal 2 Mohabbat - B Praak (0fficial Mp3),Alas,324153,5.4,https://soundcloud.com/richk11/filhaal-2-mohabbat-b-praak-0fficial-mp3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
hum tum ko nigahon mein,Mujtaba Abbas,363318,6.06,https://soundcloud.com/mujtaba-abbas-varzgani/hum-tum-ko-nigahon-mein?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Pyar Hone Laga Hai,akatwal,383172,6.39,https://soundcloud.com/akatwal/pyar-hone-laga-hai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
AB KE BAAR POONAM MEIN,M.waqasali,254456,4.24,https://soundcloud.com/m-waqasali/ab-ke-baar-poonam-mein?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kyun ki itna pyar,Awais Ahmad 1,356810,5.95,https://soundcloud.com/awaisahmad-1/kyun-ki-itna-pyar?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Ke Badle Sanam,Akash Music,257486,4.29,https://soundcloud.com/kashusic/dil-ke-badle-sanam?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
01 Choti Choti Raatein,Khurram,362403,6.04,https://soundcloud.com/musicmela-pk/01-choti-choti-raatein?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Main Yun Miloon Tujhe Tera Libaas Ban Jaon - Sonu Nigham/Shreya Ghoshal,Khalid Shahzad,344535,5.74,https://soundcloud.com/khalidshahzad/main-yun-miloon-tujhe-tera?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Hum Tumhare Hai Sanam,azahar.855,359110,5.99,https://soundcloud.com/azahar-855/hum-tumhare-hai-sanam?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ek Dil Hai | Ek Rishtaa: The Bond Of Love Song | Akshay Kumar | Karishma Kapoor | S@JEEL JUTT,★彡MᏘᎦᎧᎧM➻Boyミ★,295732,4.93,https://soundcloud.com/sajeeljuttnewsongs/ek-dil-hai-ek-rishtaa-the-bond-of-love-song-akshay-kumar-karishma-kapoor-sjeel-jutt?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ek Mulaqat Zaruri Hai Sanam - Jaspinder Narula,Sumitasweetmart,733379,12.22,https://soundcloud.com/sumitasweetmart/ek-mulaqat-zaruri-hai-sanam?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Pehli Baar Dil Yun Bekarar Hua Hai (Eng Sub) [Full Song] (HD) With Lyrics - Hum Ho Gaye Aapke,kahanalans12,332203,5.54,https://soundcloud.com/user-925974344/pehli-baar-dil-yun-bekarar-hua-hai-eng-sub-full-song-hd-with-lyrics-hum-ho-gaye-aapke?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Teri Chunariya Dil Le Gayi,Harssh Trivedi,348243,5.8,https://soundcloud.com/harsshtrivedi/teri-chunariya-dil-le-gayi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dilbar dilbar,thesushmita.com,312610,5.21,https://soundcloud.com/thesushmitasen/dilbar-dilbar?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ek Dilruba Hai,SShabbae,389782,6.5,https://soundcloud.com/12345dn/mera-dil-jis-dil-pe-fida-hai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Humko humi se churalo,user952098331,461443,7.69,https://soundcloud.com/user952098331/valentines-day-greetings-2015?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zinda Rehti Hain Mohabbatein,Alina Ruhee,148389,2.47,https://soundcloud.com/alina-ruhee/zinda-rehti-hain-mohabbatein?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Pairon Mein Bandhan Hai,Alina Ruhee,425651,7.09,https://soundcloud.com/alina-ruhee/pairon-mein-bandhan-hai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Pehli Pehli Baar Mohabbat Ki Hai - MusicPlux,JawadMalik,461966,7.7,https://soundcloud.com/jawadmalik/pehli-pehli-baar-mohabbat-ki?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Diwana Na Jane Kab - Daag- The Fire (1080p HD Song).mp3,CRAZYLOVEDXB,392133,6.54,https://soundcloud.com/zeeshan-ahmad-101694106/dil-diwana-na-jane-kab-daag?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
S A J Us Ladki Pe Dil Aaya,S A J,343332,5.72,https://soundcloud.com/user-88394262/s-a-j-us-ladki-pe-dil-aaya?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Laga Liya Maine Dil Hai Tumhaara : Preity & Arjun Rampal Alka Yagnik & Udit Narayan,Aizad,277185,4.62,https://soundcloud.com/aizad-macho/dil-laga-liya-maine-dil-hai-tumhaara-preity-arjun-rampal-alka-yagnik-udit-narayan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kasam Kha K KahoMP3-[HulkShare Music Download].mp3,Kiran Usman,356186,5.94,https://soundcloud.com/kiran-usman/kasam-kha-k-kahomp3-hulkshare?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
O Sahiba O Sahiba - Dil Hai Tumhaara,arjun devgan,292076,4.87,https://soundcloud.com/arjun-devgan-ikhsan/o-sahiba-o-sahiba-dil-hai-tumhaara?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bohat pyar karty hain,Ammar Butt 4,265559,4.43,https://soundcloud.com/ammar-butt-6/bohat-pyar-karty-hain?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zindagi Badal Di,Arslan Sarwar,311225,5.19,https://soundcloud.com/arslan-sarwar-78806345/zindagi-badal-di?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
silsilay mulaqaton ke,Mirza Shaan,354330,5.91,https://soundcloud.com/mirza-shaan/silsilay-mulaqaton-ke?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zindagi Ban Gaye Ho Tum - HD.mp3,Maria Rasheed 3,329250,5.49,https://soundcloud.com/maria-rasheed-4/zindagi-ban-gaye-ho-tum-hd-mp3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Raaz Jukebox - Full Album Songs ¦ Bipasha Basu, Nadeem Shravan,2523951,42.07,https://soundcloud.com/user-596614098/raaz-jukebox-full-album-songs-bipasha-basu-dino-morea-nadeem-shravan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mohabbat Se Zayada Mohabat hai tum best indian song,Ankitsinghpanwar,275696,4.59,https://soundcloud.com/ankitsinghpanwar/mohabbat-se-zayada-mohabat-hai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Suraj Hua Madham - Kabhi Khushi Kabhi Gham,phillippiang,379416,6.32,https://soundcloud.com/phillippiang/suraj-hua-madham-kabhi-khushi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Asi Ishq Da Dard,Muhammad Saqib,374342,6.24,https://soundcloud.com/saqi67/asi-20ishq-20da-20dard?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Aitbar nahi karna,Maaz Shah,250929,4.18,https://soundcloud.com/maaz-shah-416575458/aitbar-nahi-karna?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dosti Friends Forever (2005) - Aur Tum Aye,MansoorTM,231257,3.85,https://soundcloud.com/user-42644757/dosti-friends-forever-2005-aur?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mujhe tum yaad aate ho,hallo hallo hal,315561,5.26,https://soundcloud.com/hallo-hallo-hal/mujhe-tum-yaad-aate-ho?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Teri Deewangi Mein Kho gaya,shagi25,308848,5.15,https://soundcloud.com/shagi25/dil-teri-deewangi-mein-kho?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mahi Ve Mohabbatan Sachiyan Ne  - Hussain Dar,𝓗𝓾𝓼𝓼𝓪𝓲𝓷 𝓓𝓪𝓻 ♛,365016,6.08,https://soundcloud.com/dar_beat/mahi-ve-mohabbatan-sachiyan-ne?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
23 AKHIYON SE GOLI MARE,magix jatt,312113,5.2,https://soundcloud.com/magix-jatt/23-akhiyon-se-goli-mare?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Masoom chehra,asad ch.,384715,6.41,https://soundcloud.com/asad-nazir-2/masoom-chehra?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Aisa Deewana Hua Hai Ye Dil,Shaban Sukhera,313420,5.22,https://soundcloud.com/shaban-sukhera/aisa-deewana-hua-hai-ye-dil?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
DEKHA HAI PEHLI BAAR,Tab Jaz,346755,5.78,https://soundcloud.com/tab-jaz/dekha-hai-pehli-baar?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
